dataset,mode,sequence_index,sequence_kind,payload_index,char_index,char_sent,bit_in_char,bit_sent,n,cons_mean,cons_var,cons_std,cons_skew,cons_kurt,cons_flicker,e1_mean,e2_mean,e3_mean,e1_var,e2_var,e3_var,e1_flicker,e2_flicker,e3_flicker
NULO,POST_Q1_1,34,PAYLOAD,30,0,J,6,1,564.0,0.0549645390070922,0.06258173633117048,0.250163419250638,4.879643833822725,25.46776350891643,0.10301953818827708,0.02304964539007092,0.014184397163120567,0.01773049645390071,0.022518359237462898,0.013983200040239424,0.017416125949398925,0.046181172291296625,0.028419182948490232,0.035523978685612786
NULO,POST_Q1_1,35,PAYLOAD,31,1,A,6,0,495.0,0.08282828282828283,0.08808897051321295,0.2967978613690014,3.6999928255168983,14.005129724692413,0.15789473684210525,0.022222222222222223,0.03636363636363636,0.024242424242424242,0.021728395061728398,0.0350413223140496,0.023654729109274564,0.044534412955465584,0.0728744939271255,0.048582995951417005
NULO,POST_Q1_1,36,PAYLOAD,32,2,N,6,1,579.0,0.05699481865284974,0.05374640929957851,0.23183271835437402,3.8217658360886153,12.605894105894112,0.11418685121107267,0.02072538860103627,0.024179620034542316,0.012089810017271158,0.020295846868372307,0.023594966009527474,0.011943646511017448,0.04152249134948097,0.04844290657439446,0.02422145328719723
NULO,POST_Q1_1,37,PAYLOAD,33,3,U,6,0,483.0,0.07453416149068323,0.06897882026156399,0.26263819269398725,3.2399388234067548,8.497203579418352,0.13485477178423236,0.020703933747412008,0.033126293995859216,0.020703933747412008,0.02027528087479477,0.03202894264195912,0.020275280874794775,0.04149377593360996,0.06639004149377593,0.03941908713692946
NULO,POST_Q1_1,38,PAYLOAD,34,4,S,6,1,522.0,0.04789272030651341,0.045599007648155485,0.21353924147134054,4.234418709913463,15.930301810865192,0.08061420345489444,0.009578544061302681,0.017241379310344827,0.0210727969348659,0.009486795554968366,0.016944114149821637,0.020628734164207817,0.015355086372360844,0.030710172744721688,0.04222648752399232
NULO,POST_Q1_1,39,PAYLOAD,35,0,J,7,0,466.0,0.07725321888412018,0.07128515905616237,0.2669928071243912,3.166727865585708,8.028165374677013,0.14623655913978495,0.027896995708154508,0.03862660944206009,0.01072961373390558,0.027118753338613723,0.03713459448507064,0.010614489123026762,0.05591397849462366,0.06881720430107527,0.021505376344086023
NULO,POST_Q1_1,40,PAYLOAD,36,1,A,7,1,578.0,0.07958477508650519,0.08363166149830584,0.28919139250383274,3.7317790538803925,14.199697787825315,0.15251299826689774,0.031141868512110725,0.029411764705882353,0.01903114186851211,0.030172052537685127,0.028546712802768152,0.018668957507692683,0.06239168110918544,0.05545927209705372,0.038128249566724434
NULO,POST_Q1_1,41,PAYLOAD,37,2,N,7,0,510.0,0.054901960784313725,0.05973087274125336,0.24439900315110405,4.687428593313281,23.25928788629259,0.10216110019646366,0.027450980392156862,0.025490196078431372,0.00196078431372549,0.026697424067666276,0.0248404459823145,0.0019569396386005383,0.05108055009823183,0.05108055009823183,0.003929273084479371
NULO,POST_Q1_1,42,PAYLOAD,38,3,U,7,1,552.0,0.06340579710144928,0.059385501995379134,0.24369140730723177,3.583172732455999,10.839126830616191,0.11252268602540835,0.028985507246376812,0.018115942028985508,0.016304347826086956,0.02814534761604705,0.017787754673387945,0.016038516068052937,0.05807622504537205,0.036297640653357534,0.032667876588021776
NULO,POST_Q1_1,43,PAYLOAD,39,4,S,7,1,588.0,0.05102040816326531,0.04841732611411912,0.22003937400865128,4.08090228268948,14.653763440860207,0.09540034071550256,0.02040816326530612,0.01870748299319728,0.011904761904761904,0.019991670137442734,0.01835751307325651,0.011763038548752833,0.03747870528109029,0.03747870528109029,0.02385008517887564
NULO,POST_Q1_1,44,PAYLOAD,40,0,J,8,0,498.0,0.060240963855421686,0.05661199012919146,0.2379327428690542,3.6964986898553835,11.664102564102569,0.11670020120724346,0.018072289156626505,0.024096385542168676,0.018072289156626505,0.01774568152126579,0.02351574974597184,0.017745681521265787,0.03621730382293763,0.0482897384305835,0.03621730382293763
NULO,POST_Q1_1,45,PAYLOAD,41,1,A,8,1,557.0,0.06104129263913824,0.05731525323208134,0.23940604259726056,3.667064561935869,11.447362501405907,0.11510791366906475,0.03411131059245961,0.01436265709156194,0.012567324955116697,0.03294772908212436,0.014156371172832149,0.012409387298589196,0.06474820143884892,0.02877697841726619,0.025179856115107913
NULO,POST_Q1_1,46,PAYLOAD,42,2,N,8,0,500.0,0.054,0.05908399999999999,0.2430720057925223,4.75369126011522,23.98751856479596,0.10020040080160321,0.014,0.02,0.02,0.013803999999999995,0.019599999999999996,0.019599999999999992,0.028056112224448898,0.036072144288577156,0.04008016032064128
NULO,POST_Q1_1,47,PAYLOAD,43,3,U,8,1,578.0,0.08996539792387544,0.09571245555010116,0.3093742968478493,3.543527599702067,12.760324214889966,0.1559792027729636,0.039792387543252594,0.02249134948096886,0.02768166089965398,0.03820895343686019,0.021985488679493778,0.026915386549490546,0.07625649913344887,0.0415944540727903,0.05545927209705372
NULO,POST_Q1_1,48,PAYLOAD,44,4,S,8,1,577.0,0.06239168110918544,0.05849895923755515,0.24186558092782684,3.618607634968927,11.094321215855414,0.1111111111111111,0.01386481802426343,0.025996533795493933,0.022530329289428077,0.013672584845417496,0.025320714026113675,0.022022713551538012,0.027777777777777776,0.052083333333333336,0.041666666666666664
PHAN_STRICT_POSTHOC,RAW,0,HEADER,-1,-1,,-1,0,1024.0,0.091796875,0.10680770874023438,0.3268144867355705,3.947176899427201,17.595648475406858,0.1739980449657869,0.0380859375,0.02734375,0.0263671875,0.036635398864746094,0.0265960693359375,0.025671958923339844,0.07624633431085044,0.05278592375366569,0.05083088954056696
PHAN_STRICT_POSTHOC,RAW,1,HEADER,-1,-1,,-1,1,1024.0,0.080078125,0.07952499389648438,0.2820017622223031,3.479775959660216,11.704778097284976,0.15347018572825025,0.0283203125,0.017578125,0.0341796875,0.027518272399902344,0.017269134521484375,0.033011436462402344,0.05571847507331378,0.03519061583577713,0.06842619745845552
PHAN_STRICT_POSTHOC,RAW,2,HEADER,-1,-1,,-1,0,1024.0,0.0830078125,0.08783626556396484,0.2963718366578796,3.6769401868610956,13.795219442538041,0.15640273704789834,0.03515625,0.015625,0.0322265625,0.0339202880859375,0.015380859375,0.031188011169433594,0.07038123167155426,0.03128054740957967,0.06256109481915934
PHAN_STRICT_POSTHOC,RAW,3,HEADER,-1,-1,,-1,1,1024.0,0.08984375,0.0915374755859375,0.30255160813642606,3.384865379833694,11.323206809958677,0.16617790811339198,0.0341796875,0.0234375,0.0322265625,0.033011436462402344,0.02288818359375,0.031188011169433594,0.06842619745845552,0.0469208211143695,0.06451612903225806
PHAN_STRICT_POSTHOC,RAW,4,PAYLOAD,0,0,J,0,0,1024.0,0.064453125,0.06420516967773438,0.25338739052631326,3.902532976163235,14.905258280265262,0.12121212121212122,0.0302734375,0.013671875,0.0205078125,0.029356956481933594,0.013484954833984375,0.020087242126464844,0.05865102639296188,0.02737047898338221,0.03519061583577713
PHAN_STRICT_POSTHOC,RAW,5,PAYLOAD,1,1,A,0,1,1024.0,0.07421875,0.0765228271484375,0.27662759650555024,3.78911100241763,14.510108995048746,0.13685239491691104,0.0283203125,0.025390625,0.0205078125,0.027518272399902344,0.024745941162109375,0.020087242126464844,0.05278592375366569,0.04887585532746823,0.039100684261974585
PHAN_STRICT_POSTHOC,RAW,6,PAYLOAD,2,2,N,0,0,1024.0,0.083984375,0.08474349975585938,0.29110736808926596,3.4649368848954216,11.804850862823455,0.15640273704789834,0.0263671875,0.021484375,0.0361328125,0.025671958923339844,0.021022796630859375,0.034827232360839844,0.04887585532746823,0.043010752688172046,0.06842619745845552
PHAN_STRICT_POSTHOC,RAW,7,PAYLOAD,3,3,U,0,0,1024.0,0.0830078125,0.09174251556396484,0.30289026984035794,4.042196085628243,19.146908165160077,0.15151515151515152,0.033203125,0.021484375,0.0283203125,0.032100677490234375,0.021022796630859375,0.027518272399902344,0.06060606060606061,0.043010752688172046,0.053763440860215055
PHAN_STRICT_POSTHOC,RAW,8,PAYLOAD,4,4,S,0,1,1024.0,0.0830078125,0.08393001556396484,0.28970677514335913,3.4946532604724165,12.042683706815817,0.1466275659824047,0.03515625,0.0205078125,0.02734375,0.0339202880859375,0.020087242126464844,0.0265960693359375,0.06647116324535679,0.04105571847507331,0.05474095796676442
PHAN_STRICT_POSTHOC,RAW,9,PAYLOAD,5,0,J,1,1,1024.0,0.0849609375,0.0875082015991211,0.2958178520629225,3.5284893192641444,12.466399120946587,0.16226783968719452,0.03515625,0.017578125,0.0322265625,0.0339202880859375,0.017269134521484375,0.031188011169433594,0.06842619745845552,0.03519061583577713,0.06256109481915934
PHAN_STRICT_POSTHOC,RAW,10,PAYLOAD,6,1,A,1,0,1024.0,0.080078125,0.08343124389648438,0.28884467088122706,3.6856160577231205,13.77065324039652,0.14076246334310852,0.037109375,0.0205078125,0.0224609375,0.035732269287109375,0.020087242126464844,0.021956443786621094,0.06842619745845552,0.03714565004887586,0.044965786901270774
PHAN_STRICT_POSTHOC,RAW,11,PAYLOAD,7,2,N,1,0,1024.0,0.095703125,0.09630966186523438,0.3103379800559938,3.2277261017270824,10.12647159032673,0.17595307917888564,0.0400390625,0.0234375,0.0322265625,0.038435935974121094,0.02288818359375,0.031188011169433594,0.0801564027370479,0.044965786901270774,0.06256109481915934
PHAN_STRICT_POSTHOC,RAW,12,PAYLOAD,8,3,U,1,0,1024.0,0.095703125,0.10021591186523438,0.3165689685759398,3.374891484383435,11.420420817622478,0.18084066471163246,0.037109375,0.0205078125,0.0380859375,0.035732269287109375,0.020087242126464844,0.036635398864746094,0.07135874877810362,0.039100684261974585,0.07429130009775171
PHAN_STRICT_POSTHOC,RAW,13,PAYLOAD,9,4,S,1,0,1024.0,0.0947265625,0.0935659408569336,0.3058855028551265,3.169918102774318,9.555704150631819,0.17790811339198437,0.033203125,0.025390625,0.0361328125,0.032100677490234375,0.024745941162109375,0.034827232360839844,0.06647116324535679,0.04887585532746823,0.06842619745845552
PHAN_STRICT_POSTHOC,RAW,14,PAYLOAD,10,0,J,2,0,1024.0,0.076171875,0.07622909545898438,0.2760961706706277,3.605743397027484,12.725308134794012,0.13978494623655913,0.0263671875,0.0234375,0.0263671875,0.025671958923339844,0.02288818359375,0.025671958923339844,0.04985337243401759,0.044965786901270774,0.05083088954056696
PHAN_STRICT_POSTHOC,RAW,15,PAYLOAD,11,1,A,2,0,1024.0,0.076171875,0.08013534545898438,0.28308187059397566,3.8225758106643695,14.952793696069072,0.14271749755620725,0.03125,0.0205078125,0.0244140625,0.0302734375,0.020087242126464844,0.023818016052246094,0.06060606060606061,0.04105571847507331,0.04887585532746823
PHAN_STRICT_POSTHOC,RAW,16,PAYLOAD,12,2,N,2,0,1024.0,0.083984375,0.08474349975585938,0.29110736808926596,3.4649368848954216,11.804850862823455,0.15249266862170088,0.0302734375,0.01953125,0.0341796875,0.029356956481933594,0.0191497802734375,0.033011436462402344,0.06060606060606061,0.039100684261974585,0.06647116324535679
PHAN_STRICT_POSTHOC,RAW,17,PAYLOAD,13,3,U,2,1,1024.0,0.07421875,0.0784759521484375,0.28013559600385934,3.8952872698336125,15.59740002901275,0.14173998044965788,0.0263671875,0.015625,0.0322265625,0.025671958923339844,0.015380859375,0.031188011169433594,0.05180840664711633,0.03128054740957967,0.06256109481915934
PHAN_STRICT_POSTHOC,RAW,18,PAYLOAD,14,4,S,2,1,1024.0,0.0810546875,0.08425045013427734,0.29025928087535346,3.892610140547937,18.18064099127156,0.15640273704789834,0.0380859375,0.0146484375,0.0283203125,0.036635398864746094,0.014433860778808594,0.027518272399902344,0.07429130009775171,0.02932551319648094,0.05474095796676442
PHAN_STRICT_POSTHOC,RAW,19,PAYLOAD,15,0,J,3,0,1024.0,0.0869140625,0.0891256332397461,0.29853916533638614,3.4695329735058125,11.991445916635941,0.16617790811339198,0.0263671875,0.029296875,0.03125,0.025671958923339844,0.028438568115234375,0.0302734375,0.05278592375366569,0.05865102639296188,0.06256109481915934
PHAN_STRICT_POSTHOC,RAW,20,PAYLOAD,16,1,A,3,0,1024.0,0.078125,0.085693359375,0.2927342811749249,3.9297547489373814,16.043976915771786,0.14467253176930597,0.0302734375,0.015625,0.0322265625,0.029356956481933594,0.015380859375,0.031188011169433594,0.05865102639296188,0.03128054740957967,0.06451612903225806
PHAN_STRICT_POSTHOC,RAW,21,PAYLOAD,17,2,N,3,1,1024.0,0.0771484375,0.0770559310913086,0.27758950104661484,3.5733260881080415,12.459078295110995,0.1436950146627566,0.0263671875,0.0146484375,0.0361328125,0.025671958923339844,0.014433860778808594,0.034827232360839844,0.04887585532746823,0.02932551319648094,0.06940371456500488
PHAN_STRICT_POSTHOC,RAW,22,PAYLOAD,18,3,U,3,1,1024.0,0.0712890625,0.0681600570678711,0.26107481124741067,3.4958908595564466,11.016433147330755,0.13587487781036167,0.0244140625,0.0185546875,0.0283203125,0.023818016052246094,0.018210411071777344,0.027518272399902344,0.047898338220918865,0.03714565004887586,0.05278592375366569
PHAN_STRICT_POSTHOC,RAW,23,PAYLOAD,19,4,S,3,1,1024.0,0.0830078125,0.08002376556396484,0.28288472133355813,3.2789318079809298,9.859567424674054,0.1544477028347996,0.03515625,0.021484375,0.0263671875,0.0339202880859375,0.021022796630859375,0.025671958923339844,0.06647116324535679,0.04105571847507331,0.05278592375366569
PHAN_STRICT_POSTHOC,RAW,24,PAYLOAD,20,0,J,4,1,1024.0,0.0830078125,0.08197689056396484,0.2863160675965721,3.3913681283927426,11.011058286025431,0.15640273704789834,0.03125,0.01953125,0.0322265625,0.0302734375,0.0191497802734375,0.031188011169433594,0.06256109481915934,0.03714565004887586,0.06451612903225806
PHAN_STRICT_POSTHOC,RAW,25,PAYLOAD,21,1,A,4,0,1024.0,0.0810546875,0.08425045013427734,0.29025928087535346,3.653006755753477,13.495394081158366,0.15835777126099707,0.0390625,0.01953125,0.0224609375,0.03753662109375,0.0191497802734375,0.021956443786621094,0.07820136852394917,0.039100684261974585,0.044965786901270774
PHAN_STRICT_POSTHOC,RAW,26,PAYLOAD,22,2,N,4,1,1024.0,0.0927734375,0.0919790267944336,0.303280442485884,3.219623476157589,9.920345948020138,0.16911045943304007,0.0390625,0.02734375,0.0263671875,0.03753662109375,0.0265960693359375,0.025671958923339844,0.07331378299120235,0.05278592375366569,0.05278592375366569
PHAN_STRICT_POSTHOC,RAW,27,PAYLOAD,23,3,U,4,0,1024.0,0.072265625,0.08071517944335938,0.2841041700562654,4.415949583544978,23.292928125760156,0.12903225806451613,0.0341796875,0.015625,0.0224609375,0.033011436462402344,0.015380859375,0.021956443786621094,0.06060606060606061,0.03128054740957967,0.044965786901270774
PHAN_STRICT_POSTHOC,RAW,28,PAYLOAD,24,4,S,4,0,1024.0,0.083984375,0.08474349975585938,0.29110736808926596,3.4649368848954225,11.804850862823457,0.15151515151515152,0.033203125,0.0166015625,0.0341796875,0.032100677490234375,0.016325950622558594,0.033011436462402344,0.06256109481915934,0.033235581622678395,0.0635386119257087
PHAN_STRICT_POSTHOC,RAW,29,PAYLOAD,25,0,J,5,0,1024.0,0.0830078125,0.07807064056396484,0.2794112391511208,3.156431901958853,8.573867711304956,0.14858260019550343,0.0283203125,0.0244140625,0.0302734375,0.027518272399902344,0.023818016052246094,0.029356956481933594,0.05278592375366569,0.04887585532746823,0.056695992179863146
PHAN_STRICT_POSTHOC,RAW,30,PAYLOAD,26,1,A,5,0,1024.0,0.08203125,0.0811614990234375,0.28488857299554415,3.420296457660301,11.236007048129675,0.1544477028347996,0.02734375,0.021484375,0.033203125,0.0265960693359375,0.021022796630859375,0.032100677490234375,0.05278592375366569,0.043010752688172046,0.06256109481915934
PHAN_STRICT_POSTHOC,RAW,31,PAYLOAD,27,2,N,5,1,1024.0,0.078125,0.077880859375,0.2790714234295586,3.5415395254129254,12.200450074193462,0.13098729227761485,0.0361328125,0.01171875,0.0302734375,0.034827232360839844,0.0115814208984375,0.029356956481933594,0.07233626588465299,0.02346041055718475,0.05474095796676442
PHAN_STRICT_POSTHOC,RAW,32,PAYLOAD,28,3,U,5,1,1024.0,0.091796875,0.08727645874023438,0.2954258938215037,3.0525830657866853,8.258326871842996,0.1739980449657869,0.03125,0.0234375,0.037109375,0.0302734375,0.02288818359375,0.035732269287109375,0.06256109481915934,0.0469208211143695,0.07429130009775171
PHAN_STRICT_POSTHOC,RAW,33,PAYLOAD,29,4,S,5,0,1024.0,0.080078125,0.08147811889648438,0.2854437228184995,3.5871686207934332,12.796280242866395,0.15249266862170088,0.03125,0.0185546875,0.0302734375,0.0302734375,0.018210411071777344,0.029356956481933594,0.06256109481915934,0.03714565004887586,0.05865102639296188
PHAN_STRICT_POSTHOC,RAW,34,PAYLOAD,30,0,J,6,1,1024.0,0.0810546875,0.07839107513427734,0.2799840622861904,3.334162018414532,10.26883946296477,0.14467253176930597,0.03125,0.0224609375,0.02734375,0.0302734375,0.021956443786621094,0.0265960693359375,0.06256109481915934,0.044965786901270774,0.05474095796676442
PHAN_STRICT_POSTHOC,RAW,35,PAYLOAD,31,1,A,6,0,1024.0,0.0908203125,0.08843135833740234,0.297374105021608,3.177343726654553,9.408706332602918,0.17204301075268819,0.041015625,0.017578125,0.0322265625,0.039333343505859375,0.017269134521484375,0.031188011169433594,0.08211143695014662,0.03519061583577713,0.06256109481915934
PHAN_STRICT_POSTHOC,RAW,36,PAYLOAD,32,2,N,6,1,1024.0,0.0791015625,0.0845632553100586,0.29079761916160624,4.048465877381466,19.594972821222488,0.14858260019550343,0.0361328125,0.0146484375,0.0283203125,0.034827232360839844,0.014433860778808594,0.027518272399902344,0.07038123167155426,0.02932551319648094,0.05474095796676442
PHAN_STRICT_POSTHOC,RAW,37,PAYLOAD,33,3,U,6,0,1024.0,0.0869140625,0.0891256332397461,0.29853916533638614,3.469532973505812,11.991445916635938,0.16422287390029325,0.0341796875,0.01953125,0.033203125,0.033011436462402344,0.0191497802734375,0.032100677490234375,0.06842619745845552,0.03714565004887586,0.06647116324535679
PHAN_STRICT_POSTHOC,RAW,38,PAYLOAD,34,4,S,6,1,1024.0,0.0654296875,0.06700801849365234,0.25885907071928604,4.011082351503001,16.2639962708063,0.11730205278592376,0.0302734375,0.0166015625,0.0185546875,0.029356956481933594,0.016325950622558594,0.018210411071777344,0.06060606060606061,0.033235581622678395,0.03519061583577713
PHAN_STRICT_POSTHOC,RAW,39,PAYLOAD,35,0,J,7,0,1024.0,0.072265625,0.06899642944335938,0.2626717142049356,3.464546356337312,10.779674121292249,0.13098729227761485,0.0361328125,0.0126953125,0.0234375,0.034827232360839844,0.012534141540527344,0.02288818359375,0.06451612903225806,0.02541544477028348,0.044965786901270774
PHAN_STRICT_POSTHOC,RAW,40,PAYLOAD,36,1,A,7,1,1024.0,0.0869140625,0.0852193832397461,0.2919235914408873,3.280682814427892,10.168756148358346,0.15640273704789834,0.0380859375,0.0205078125,0.0283203125,0.036635398864746094,0.020087242126464844,0.027518272399902344,0.07233626588465299,0.04105571847507331,0.05474095796676442
PHAN_STRICT_POSTHOC,RAW,41,PAYLOAD,37,2,N,7,0,1024.0,0.0888671875,0.09268856048583984,0.3044479602261113,3.4944984863115582,12.293735018903426,0.16422287390029325,0.0380859375,0.0224609375,0.0283203125,0.036635398864746094,0.021956443786621094,0.027518272399902344,0.07429130009775171,0.043010752688172046,0.056695992179863146
PHAN_STRICT_POSTHOC,RAW,42,PAYLOAD,38,3,U,7,1,1024.0,0.0712890625,0.0720663070678711,0.26845168479238696,3.778096450750867,14.18258128354843,0.13685239491691104,0.0400390625,0.0126953125,0.0185546875,0.038435935974121094,0.012534141540527344,0.018210411071777344,0.07820136852394917,0.02541544477028348,0.03519061583577713
PHAN_STRICT_POSTHOC,RAW,43,PAYLOAD,39,4,S,7,1,1024.0,0.076171875,0.08013534545898438,0.28308187059397566,4.080870289789196,20.149409687598126,0.13685239491691104,0.0322265625,0.01953125,0.0244140625,0.031188011169433594,0.0191497802734375,0.023818016052246094,0.06060606060606061,0.03714565004887586,0.0469208211143695
PHAN_STRICT_POSTHOC,RAW,44,PAYLOAD,40,0,J,8,0,1024.0,0.0830078125,0.08783626556396484,0.2963718366578796,3.902022048807043,18.099801733783636,0.15249266862170088,0.0302734375,0.0244140625,0.0283203125,0.029356956481933594,0.023818016052246094,0.027518272399902344,0.06060606060606061,0.044965786901270774,0.05474095796676442
PHAN_STRICT_POSTHOC,RAW,45,PAYLOAD,41,1,A,8,1,1024.0,0.078125,0.075927734375,0.2755498763835687,3.4208855777478018,10.92621044033871,0.15053763440860216,0.0302734375,0.0146484375,0.033203125,0.029356956481933594,0.014433860778808594,0.032100677490234375,0.06060606060606061,0.02932551319648094,0.06647116324535679
PHAN_STRICT_POSTHOC,RAW,46,PAYLOAD,42,2,N,8,0,1024.0,0.0771484375,0.0751028060913086,0.274048911859377,3.4508969475915348,11.157892308398655,0.13880742913000976,0.029296875,0.0185546875,0.029296875,0.028438568115234375,0.018210411071777344,0.028438568115234375,0.05865102639296188,0.03714565004887586,0.05474095796676442
PHAN_STRICT_POSTHOC,RAW,47,PAYLOAD,43,3,U,8,1,1024.0,0.078125,0.085693359375,0.2927342811749249,3.9297547489373814,16.04397691577179,0.14076246334310852,0.02734375,0.017578125,0.033203125,0.0265960693359375,0.017269134521484375,0.032100677490234375,0.04887585532746823,0.033235581622678395,0.06647116324535679
PHAN_STRICT_POSTHOC,RAW,48,PAYLOAD,44,4,S,8,1,1024.0,0.0751953125,0.07149410247802734,0.26738381117417587,3.3741478499324704,10.109675185196524,0.13685239491691104,0.0322265625,0.0224609375,0.0205078125,0.031188011169433594,0.021956443786621094,0.020087242126464844,0.06256109481915934,0.04105571847507331,0.04105571847507331
PHAN_STRICT_POSTHOC,POST_Q1_1,0,HEADER,-1,-1,,-1,0,494.0,0.15384615384615385,0.17066334475241357,0.41311420303883717,2.908231600514557,9.330791464649153,0.2880324543610548,0.05263157894736842,0.05465587044534413,0.0465587044534413,0.04986149584487535,0.05166860627120587,0.0443909914930584,0.10547667342799188,0.10547667342799188,0.08924949290060852
PHAN_STRICT_POSTHOC,POST_Q1_1,1,HEADER,-1,-1,,-1,1,445.0,0.15056179775280898,0.14137608887766698,0.37600011818836837,2.3278150790107697,4.538749121407152,0.25675675675675674,0.0449438202247191,0.038202247191011236,0.06741573033707865,0.04292387324832723,0.036742835500568116,0.06287084964019696,0.07882882882882883,0.07657657657657657,0.13288288288288289
PHAN_STRICT_POSTHOC,POST_Q1_1,2,HEADER,-1,-1,,-1,0,498.0,0.14056224899598393,0.13686876018128744,0.3699577816201295,2.533038521163814,5.769585113055012,0.2575452716297787,0.05622489959839357,0.028112449799196786,0.05622489959839357,0.053063660263544137,0.027322139965484417,0.053063660263544137,0.11267605633802817,0.056338028169014086,0.10865191146881288
PHAN_STRICT_POSTHOC,POST_Q1_1,3,HEADER,-1,-1,,-1,1,497.0,0.13279678068410464,0.12723423033168832,0.35669907531655914,2.5555807662299843,5.766773042650549,0.22983870967741934,0.052313883299798795,0.04024144869215292,0.04024144869215292,0.04957714091389382,0.03862207449930974,0.03862207449930974,0.10483870967741936,0.07661290322580645,0.08064516129032258
PHAN_STRICT_POSTHOC,POST_Q1_1,4,PAYLOAD,0,0,J,0,0,485.0,0.10309278350515463,0.10071208417472634,0.3173516727145555,2.9908594169240685,8.325177146557262,0.17768595041322313,0.04742268041237113,0.024742268041237112,0.030927835051546393,0.045173769794877236,0.02413008821341269,0.02997130407057074,0.08677685950413223,0.04132231404958678,0.05371900826446281
PHAN_STRICT_POSTHOC,POST_Q1_1,5,PAYLOAD,1,1,A,0,1,469.0,0.11940298507462686,0.11793908920217677,0.34342261020814685,2.810495072764314,7.373749165965021,0.2222222222222222,0.03837953091684435,0.046908315565031986,0.03411513859275053,0.036906542523447355,0.044707925495883365,0.03295129591154797,0.07264957264957266,0.09401709401709402,0.0641025641025641
PHAN_STRICT_POSTHOC,POST_Q1_1,6,PAYLOAD,2,2,N,0,0,490.0,0.13877551020408163,0.13176176593086214,0.3629900355806784,2.4667797933710656,5.259914726371051,0.22903885480572597,0.0326530612244898,0.04285714285714286,0.06326530612244897,0.03158683881715951,0.04102040816326531,0.059262807163681805,0.05725971370143149,0.081799591002045,0.11451942740286299
PHAN_STRICT_POSTHOC,POST_Q1_1,7,PAYLOAD,3,3,U,0,0,489.0,0.12474437627811862,0.13372309416571523,0.3656816842087053,3.244353534068297,12.560642089178849,0.22540983606557377,0.03885480572597137,0.04294478527607362,0.04294478527607362,0.037345109797968394,0.04110053069366556,0.041100530693665566,0.06967213114754098,0.08196721311475409,0.08196721311475409
PHAN_STRICT_POSTHOC,POST_Q1_1,8,PAYLOAD,4,4,S,0,1,501.0,0.14171656686626746,0.13760104541416168,0.3709461489410042,2.5130693583985795,5.65079618454479,0.244,0.05788423153692615,0.03592814371257485,0.04790419161676647,0.054533647276305684,0.03463731220194343,0.045609380042310584,0.108,0.072,0.084
PHAN_STRICT_POSTHOC,POST_Q1_1,9,PAYLOAD,5,0,J,1,1,497.0,0.13883299798792756,0.1356549761344728,0.36831369256989727,2.560797512728836,5.933489936868336,0.25,0.0482897384305835,0.03621730382293763,0.05432595573440644,0.04595783959288933,0.03490561072673464,0.051374646267949756,0.09274193548387097,0.07258064516129033,0.10080645161290322
PHAN_STRICT_POSTHOC,POST_Q1_1,10,PAYLOAD,6,1,A,1,0,488.0,0.12295081967213115,0.12422735823703303,0.35245901639344257,2.842315770938409,7.691987337081047,0.2135523613963039,0.05737704918032787,0.03278688524590164,0.03278688524590164,0.05408492340768609,0.031711905401773724,0.03171190540177372,0.11088295687885011,0.057494866529774126,0.057494866529774126
PHAN_STRICT_POSTHOC,POST_Q1_1,11,PAYLOAD,7,2,N,1,0,489.0,0.1574642126789366,0.144939173054646,0.3807087772230186,2.209176483387199,3.8735854195085926,0.28688524590163933,0.06339468302658487,0.044989775051124746,0.049079754601226995,0.05937579719054369,0.04296569519197393,0.04667093228951033,0.12704918032786885,0.09016393442622951,0.0942622950819672
PHAN_STRICT_POSTHOC,POST_Q1_1,12,PAYLOAD,8,3,U,1,0,489.0,0.147239263803681,0.13782980164853775,0.371254362463982,2.3446422539153646,4.583819205675897,0.24795081967213115,0.05112474437627812,0.03680981595092025,0.05930470347648262,0.04851100488873833,0.035454853400579626,0.055787655622049084,0.08811475409836066,0.06557377049180328,0.11475409836065574
PHAN_STRICT_POSTHOC,POST_Q1_1,13,PAYLOAD,9,4,S,1,0,460.0,0.16956521739130434,0.14950850661625706,0.3866632987707226,1.9844928687605208,2.6370583352507957,0.28322440087145967,0.05,0.05,0.06956521739130435,0.04749999999999999,0.04749999999999999,0.06472589792060493,0.10021786492374728,0.08714596949891068,0.12636165577342048
PHAN_STRICT_POSTHOC,POST_Q1_1,14,PAYLOAD,10,0,J,2,0,441.0,0.1383219954648526,0.13279446321234464,0.3644097463190915,2.50842364743668,5.550787196630102,0.2431818181818182,0.04081632653061224,0.047619047619047616,0.049886621315192746,0.03915035401915867,0.045351473922902494,0.0473979463289473,0.075,0.09545454545454546,0.09090909090909091
PHAN_STRICT_POSTHOC,POST_Q1_1,15,PAYLOAD,11,1,A,2,0,502.0,0.12350597609561753,0.12418850494436598,0.35240389462144994,2.8200187596920654,7.535726159559381,0.2315369261477046,0.05179282868525897,0.03386454183266932,0.037848605577689244,0.04911033158203837,0.032717734639132724,0.03641608863351375,0.0998003992015968,0.06786427145708583,0.0718562874251497
